NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,RANDOM SEED,CUT SETTING,STATUS,END
atm20-100.mps.gz,361505.4114,2142144.45,106,2209589.68,931095.0073,18000.00586,4.495663,1.00E+20,1.00E+20,3544002,681879,0,559477,16,1,timelimit,DONE
atm20-100.mps.gz,361505.4114,2142144.45,106,2209589.68,1262091.577,18000.00721,4.334096,1.00E+20,1.00E+20,3329438,640730,0,525655,32,1,timelimit,DONE
australia-abs-cta.mps.gz,104.0290679,44.99468628,31,105.7730932,106.9046681,343.038612,0.686625,106.9046681,0,27657,3185,0,1849,2,1,optimal,DONE
australia-abs-cta.mps.gz,104.0290679,44.99468628,31,105.7730932,106.9046681,340.230489,0.734123,106.9046681,0,27657,3185,0,1849,4,1,optimal,DONE
australia-abs-cta.mps.gz,104.0290679,44.99468628,31,105.7730932,106.9046681,305.598544,0.676533,106.9046681,0,27657,3185,0,1849,8,1,optimal,DONE
australia-abs-cta.mps.gz,104.0290679,44.99468628,31,105.7730932,106.9046681,348.461178,0.662403,106.9046681,0,27657,3185,0,1849,16,1,optimal,DONE
australia-abs-cta.mps.gz,104.0290679,44.99468628,31,105.7730932,106.9046681,315.423257,0.763367,106.9046681,0,27657,3185,0,1849,32,1,optimal,DONE
b1c1s1.mps.gz,-3014.95,7616.715233,168,20683.52871,24566.52,18000.0021,0.224781,24566.52,0.104090994,2305746,79843,0,201176,2,1,timelimit,DONE
b1c1s1.mps.gz,-3014.95,7616.715233,168,20683.52871,24566.52,18000.00166,0.237254,24566.52,0.104522137,2245518,78799,0,195901,4,1,timelimit,DONE
b1c1s1.mps.gz,-3014.95,7616.715233,168,20683.52871,24566.52,18000.00188,0.233938,24566.52,0.104114758,2303749,79739,0,200887,8,1,timelimit,DONE
b1c1s1.mps.gz,-3014.95,7616.715233,168,20683.52871,24566.52,18000.00202,0.23201,24566.52,0.104090994,2305746,79843,0,201174,16,1,timelimit,DONE
b1c1s1.mps.gz,-3014.95,7616.715233,168,20683.52871,24566.52,18000.0033,0.230057,24566.52,0.104270617,2275130,79412,0,199401,32,1,timelimit,DONE
b2c1s1.mps.gz,-8635.4,8514.869573,206,21156.25567,25740.69,18000.00094,0.231627,25740.69,0.14265344,954361,84840,0,95116,2,1,timelimit,DONE
b2c1s1.mps.gz,-8635.4,8514.869573,206,21156.25567,25740.69,18000.00082,0.23674,25740.69,0.142546768,958620,85002,0,95292,4,1,timelimit,DONE
b2c1s1.mps.gz,-8635.4,8514.869573,206,21156.25567,25740.69,18000.00084,0.227234,25740.69,0.142209515,972288,85565,0,96095,8,1,timelimit,DONE
b2c1s1.mps.gz,-8635.4,8514.869573,206,21156.25567,25740.69,18000.00111,0.225964,25740.69,0.14221537,971479,85548,0,96008,16,1,timelimit,DONE
b2c1s1.mps.gz,-8635.4,8514.869573,206,21156.25567,25740.69,18000.00409,0.223576,25740.69,0.143462575,930028,83902,0,93660,32,1,timelimit,DONE
bab2.mps.gz,-5987719.158,-367655.6623,26,-363949.8707,-355730.798,18000.00452,52.20474,-355730.798,0.021721114,33307,8756,0,4023,2,1,timelimit,DONE
bab2.mps.gz,-5987719.158,-367655.6623,26,-363949.8707,-355730.798,18000.03679,52.932168,-355730.798,0.021721114,33363,8797,0,4061,4,1,timelimit,DONE
bab2.mps.gz,-5987719.158,-367655.6623,26,-363949.8707,-355730.798,18000.00571,52.333389,-355730.798,0.021721114,33526,8857,0,4107,8,1,timelimit,DONE
bab2.mps.gz,-5987719.158,-367655.6623,26,-363949.8707,-355730.798,18000.00381,51.445762,-355730.798,0.021721114,33593,8888,0,4130,16,1,timelimit,DONE
bab2.mps.gz,-5987719.158,-367655.6623,26,-363949.8707,-355726.882,18000.01315,49.725517,-355726.882,0.021859899,30670,7400,0,3187,32,1,timelimit,DONE
bab5.mps.gz,-1775422.122,-114930.5353,48,-107477.2931,-106411.8401,13473.6701,4.345394,-106411.8401,0,1086362,100338,0,204088,2,1,optimal,DONE
bab5.mps.gz,-1775422.122,-114930.5353,48,-107477.2931,-106411.8401,13537.85266,5.025645,-106411.8401,0,1086362,100338,0,204088,4,1,optimal,DONE
bab5.mps.gz,-1775422.122,-114930.5353,48,-107477.2931,-106411.8401,13336.16739,4.245082,-106411.8401,0,1086362,100338,0,204088,8,1,optimal,DONE
bab5.mps.gz,-1775422.122,-114930.5353,48,-107477.2931,-106411.8401,13359.45373,4.889325,-106411.8401,0,1086362,100338,0,204088,16,1,optimal,DONE
bab5.mps.gz,-1775422.122,-114930.5353,48,-107477.2931,-106411.8401,13358.88204,4.877328,-106411.8401,0,1086362,100338,0,204088,32,1,optimal,DONE
bab6.mps.gz,-4501348.021,-292916.653,49,-286211.5962,-282606.9653,18000.01524,38.739522,-282606.9653,0.01202157,68822,6305,0,2407,2,1,timelimit,DONE
bab6.mps.gz,-4501348.021,-292916.653,49,-286211.5962,-282606.9653,18000.00446,39.57857,-282606.9653,0.01202157,69171,6431,0,2441,4,1,timelimit,DONE
bab6.mps.gz,-4501348.021,-292916.653,49,-286211.5962,-282606.9653,18000.014,39.208015,-282606.9653,0.01202157,69260,6478,0,2464,8,1,timelimit,DONE
bab6.mps.gz,-4501348.021,-292916.653,49,-286211.5962,-282606.9653,18000.01425,38.547642,-282606.9653,0.01202157,69421,6557,0,2514,16,1,timelimit,DONE
bab6.mps.gz,-4501348.021,-292916.653,49,-286211.5962,-282606.9653,18000.014,36.905185,-282606.9653,0.012053888,65232,4817,0,1474,32,1,timelimit,DONE
b-ball.mps.gz,-4,-1.8,87,-1.500194136,-1.5,18000.21848,0.029387,-1.5,9.30E-05,1736548,62426,0,67778206,2,1,timelimit,DONE
b-ball.mps.gz,-4,-1.8,87,-1.500194136,-1.5,18000.21019,0.007359,-1.5,9.30E-05,1868614,62448,0,69697976,4,1,timelimit,DONE
b-ball.mps.gz,-4,-1.8,87,-1.500194136,-1.5,18000.21792,0.009649,-1.5,9.30E-05,2044249,62467,0,71685889,8,1,timelimit,DONE
b-ball.mps.gz,-4,-1.8,87,-1.500194136,-1.5,18000.2216,0.008596,-1.5,9.30E-05,1931139,62455,0,70475335,16,1,timelimit,DONE
b-ball.mps.gz,-4,-1.8,87,-1.500194136,-1.5,18000.2186,0.008506,-1.5,9.30E-05,1828477,62441,0,69177971,32,1,timelimit,DONE
bc.mps.gz,4.289050631,4.547231762,103,5.185645626,7,414.041853,3.078859,7,0,47279,1909,0,2375,2,1,optimal,DONE
bc.mps.gz,4.289050631,4.547231762,103,5.185645626,7,414.236194,3.128188,7,0,47279,1909,0,2375,4,1,optimal,DONE
bc.mps.gz,4.289050631,4.547231762,103,5.185645626,7,413.968338,3.111223,7,0,47279,1909,0,2375,8,1,optimal,DONE
bc.mps.gz,4.289050631,4.547231762,103,5.185645626,7,419.09894,3.089189,7,0,47279,1909,0,2375,16,1,optimal,DONE
bc.mps.gz,4.289050631,4.547231762,103,5.185645626,7,413.092789,3.110146,7,0,47279,1909,0,2375,32,1,optimal,DONE
bc1.mps.gz,2.188776349,2.192710148,97,2.695732892,3.338362548,143.818424,2.944351,3.338362548,0,14922,589,0,1691,2,1,optimal,DONE
bc1.mps.gz,2.188776349,2.192710148,97,2.695732892,3.338362548,144.315059,2.930712,3.338362548,0,14922,589,0,1691,4,1,optimal,DONE
bc1.mps.gz,2.188776349,2.192710148,97,2.695732892,3.338362548,143.962686,2.9531,3.338362548,0,14922,589,0,1691,8,1,optimal,DONE
bc1.mps.gz,2.188776349,2.192710148,97,2.695732892,3.338362548,145.242499,2.957732,3.338362548,0,14922,589,0,1691,16,1,optimal,DONE
bc1.mps.gz,2.188776349,2.192710148,97,2.695732892,3.338362548,144.467853,3.011102,3.338362548,0,14922,589,0,1691,32,1,optimal,DONE
beasleyC1.mps.gz,25,61,140,83.86398438,85,5.489708,0.037369,85,0,5379,579,0,1,2,1,optimal,DONE
beasleyC1.mps.gz,25,61,140,83.86398438,85,5.572247,0.040284,85,0,5379,579,0,1,4,1,optimal,DONE
beasleyC1.mps.gz,25,61,140,83.86398438,85,5.626316,0.040564,85,0,5379,579,0,1,8,1,optimal,DONE
beasleyC1.mps.gz,25,61,140,83.86398438,85,5.611296,0.040959,85,0,5379,579,0,1,16,1,optimal,DONE
beasleyC1.mps.gz,25,61,140,83.86398438,85,5.645788,0.040731,85,0,5379,579,0,1,32,1,optimal,DONE
beasleyC2.mps.gz,7,79.44444444,191,142.6523091,144,10.21307,0.075588,144,0,13746,46,0,1,2,1,optimal,DONE
beasleyC2.mps.gz,7,79.44444444,191,142.6523091,144,10.274161,0.074615,144,0,13746,46,0,1,4,1,optimal,DONE
beasleyC2.mps.gz,7,79.44444444,191,142.6523091,144,10.311578,0.074683,144,0,13746,46,0,1,8,1,optimal,DONE
beasleyC2.mps.gz,7,79.44444444,191,142.6523091,144,10.313718,0.073932,144,0,13746,46,0,1,16,1,optimal,DONE
beasleyC2.mps.gz,7,79.44444444,191,142.6523091,144,10.339863,0.075924,144,0,13746,46,0,1,32,1,optimal,DONE
beasleyC3.mps.gz,205,438.3536585,156,754,754,9.117623,0.083082,754,0,25315,141,0,1,2,1,optimal,DONE
beasleyC3.mps.gz,205,438.3536585,156,754,754,9.089777,0.083481,754,0,25315,141,0,1,4,1,optimal,DONE
beasleyC3.mps.gz,205,438.3536585,156,754,754,9.076813,0.082605,754,0,25315,141,0,1,8,1,optimal,DONE
beasleyC3.mps.gz,205,438.3536585,156,754,754,9.056045,0.081901,754,0,25315,141,0,1,16,1,optimal,DONE
beasleyC3.mps.gz,205,438.3536585,156,754,754,9.084317,0.083157,754,0,25315,141,0,1,32,1,optimal,DONE
beavma.mps.gz,128906.8,333724.0713,78,338419.7,383285,1.341286,0.040902,383285,0,1886,0,0,1,2,1,optimal,DONE
beavma.mps.gz,128906.8,333724.0713,78,338419.7,383285,1.330516,0.039198,383285,0,1886,0,0,1,4,1,optimal,DONE
beavma.mps.gz,128906.8,333724.0713,78,338419.7,383285,1.334122,0.039439,383285,0,1886,0,0,1,8,1,optimal,DONE
beavma.mps.gz,128906.8,333724.0713,78,338419.7,383285,1.340455,0.039971,383285,0,1886,0,0,1,16,1,optimal,DONE
beavma.mps.gz,128906.8,333724.0713,78,338419.7,383285,1.332857,0.039039,383285,0,1886,0,0,1,32,1,optimal,DONE
berlin.mps.gz,130.0666667,198.4,291,1042.41693,1044,71.921047,0.163761,1044,0,25169,5,0,1,2,1,optimal,DONE
berlin.mps.gz,130.0666667,198.4,291,1042.41693,1044,72.730896,0.161425,1044,0,25169,5,0,1,4,1,optimal,DONE
berlin.mps.gz,130.0666667,198.4,291,1042.41693,1044,72.554666,0.160439,1044,0,25169,5,0,1,8,1,optimal,DONE
berlin.mps.gz,130.0666667,198.4,291,1042.41693,1044,72.154412,0.161823,1044,0,25169,5,0,1,16,1,optimal,DONE
berlin.mps.gz,130.0666667,198.4,291,1042.41693,1044,72.123338,0.162054,1044,0,25169,5,0,1,32,1,optimal,DONE
berlin_5_8_0.mps.gz,52,52,43,54,62,18000.01711,0.109682,62,0.087719298,15528729,6390898,0,3601889,2,1,timelimit,DONE
berlin_5_8_0.mps.gz,52,52,43,54,62,18000.01519,0.107085,62,0.087719298,15694046,6458007,0,3633551,4,1,timelimit,DONE
berlin_5_8_0.mps.gz,52,52,43,54,62,18000.01516,0.107477,62,0.087719298,15606796,6424497,0,3614123,8,1,timelimit,DONE
berlin_5_8_0.mps.gz,52,52,43,54,62,18000.01447,0.110367,62,0.087719298,15444435,6354001,0,3578185,16,1,timelimit,DONE
berlin_5_8_0.mps.gz,52,52,43,54,62,18000.13545,0.106157,62,0.087719298,15319498,6300710,0,3547127,32,1,timelimit,DONE
bg512142.mps.gz,-7333,144422.7519,40,148084.1063,187899,18000.04189,0.047383,187899,0.141004861,10662262,1151005,0,5038844,2,1,timelimit,DONE
bg512142.mps.gz,-7333,144422.7519,40,148084.1063,187899,18000.04496,0.046703,187899,0.140860041,10816853,1167847,0,5102781,4,1,timelimit,DONE
bg512142.mps.gz,-7333,144422.7519,40,148084.1063,187899,18000.04618,0.045234,187899,0.140944948,10718919,1156581,0,5061881,8,1,timelimit,DONE
bg512142.mps.gz,-7333,144422.7519,40,148084.1063,187899,18000.0412,0.047335,187899,0.141123423,10532328,1137319,0,4990181,16,1,timelimit,DONE
bg512142.mps.gz,-7333,144422.7519,40,148084.1063,187899,18000.04252,0.045453,187899,0.14107873,10581808,1141720,0,5009805,32,1,timelimit,DONE
biella1.mps.gz,3060037.431,3060287.283,61,3063511.129,3065005.78,1053.212657,2.846749,3065005.78,0,8231,139,0,199,2,1,optimal,DONE
biella1.mps.gz,3060037.431,3060287.283,61,3063511.129,3065005.78,1032.573039,2.499181,3065005.78,0,8231,139,0,199,4,1,optimal,DONE
biella1.mps.gz,3060037.431,3060287.283,61,3063511.129,3065005.78,1008.228148,2.441759,3065005.78,0,8231,139,0,199,8,1,optimal,DONE
biella1.mps.gz,3060037.431,3060287.283,61,3063511.129,3065005.78,927.109997,2.235645,3065005.78,0,8231,139,0,199,16,1,optimal,DONE
biella1.mps.gz,3060037.431,3060287.283,61,3063511.129,3065005.78,862.222145,2.095711,3065005.78,0,8231,139,0,199,32,1,optimal,DONE
bienst1.mps.gz,11.72413793,18.65670993,36,37.50394143,46.75,197.463622,0.01713,46.75,0,154034,5857,0,17052,2,1,optimal,DONE
bienst1.mps.gz,11.72413793,18.65670993,36,37.50394143,46.75,196.64132,0.016355,46.75,0,154034,5857,0,17052,4,1,optimal,DONE
bienst1.mps.gz,11.72413793,18.65670993,36,37.50394143,46.75,197.751175,0.01707,46.75,0,154034,5857,0,17052,8,1,optimal,DONE
bienst1.mps.gz,11.72413793,18.65670993,36,37.50394143,46.75,198.305675,0.016652,46.75,0,154034,5857,0,17052,16,1,optimal,DONE
bienst1.mps.gz,11.72413793,18.65670993,36,37.50394143,46.75,181.880111,0.016448,46.75,0,154034,5857,0,17052,32,1,optimal,DONE
bienst2.mps.gz,11.72413793,18.65670993,51,37.33644414,54.6,678.838558,0.020398,54.6,0,1152094,35732,0,80837,2,1,optimal,DONE
bienst2.mps.gz,11.72413793,18.65670993,51,37.33644414,54.6,693.434307,0.019844,54.6,0,1152094,35732,0,80837,4,1,optimal,DONE
bienst2.mps.gz,11.72413793,18.65670993,51,37.33644414,54.6,724.670923,0.020472,54.6,0,1152094,35732,0,80837,8,1,optimal,DONE
bienst2.mps.gz,11.72413793,18.65670993,51,37.33644414,54.6,774.986203,0.022278,54.6,0,1152094,35732,0,80837,16,1,optimal,DONE
bienst2.mps.gz,11.72413793,18.65670993,51,37.33644414,54.6,768.630531,0.023166,54.6,0,1152094,35732,0,80837,32,1,optimal,DONE
binkar10_1.mps.gz,-16000599.24,6644.706029,49,6714.675884,6742.200024,47.200817,0.054636,6742.200024,0,52599,5225,0,2269,2,1,optimal,DONE
binkar10_1.mps.gz,-16000599.24,6644.706029,49,6714.675884,6742.200024,46.694315,0.050651,6742.200024,0,52599,5225,0,2269,4,1,optimal,DONE
binkar10_1.mps.gz,-16000599.24,6644.706029,49,6714.675884,6742.200024,47.586007,0.050895,6742.200024,0,52599,5225,0,2269,8,1,optimal,DONE
binkar10_1.mps.gz,-16000599.24,6644.706029,49,6714.675884,6742.200024,47.908217,0.051457,6742.200024,0,52599,5225,0,2269,16,1,optimal,DONE
binkar10_1.mps.gz,-16000599.24,6644.706029,49,6714.675884,6742.200024,47.421449,0.053262,6742.200024,0,52599,5225,0,2269,32,1,optimal,DONE
blend2.mps.gz,7.04399907,7.04399907,6,7.047626605,7.598985,2.391351,0.038053,7.598985,0,1671,389,0,854,2,1,optimal,DONE
blend2.mps.gz,7.04399907,7.04399907,6,7.047626605,7.598985,2.392231,0.038367,7.598985,0,1671,389,0,854,4,1,optimal,DONE
blend2.mps.gz,7.04399907,7.04399907,6,7.047626605,7.598985,2.389916,0.039179,7.598985,0,1671,389,0,854,8,1,optimal,DONE
blend2.mps.gz,7.04399907,7.04399907,6,7.047626605,7.598985,2.369328,0.03918,7.598985,0,1671,389,0,854,16,1,optimal,DONE
blend2.mps.gz,7.04399907,7.04399907,6,7.047626605,7.598985,2.302113,0.038648,7.598985,0,1671,389,0,854,32,1,optimal,DONE
bley_xl1.mps.gz,80,184.4391691,26,189.9182995,190,25.721604,9.619315,190,0,9115,262,0,8,2,1,optimal,DONE
bley_xl1.mps.gz,80,184.4391691,26,189.9182995,190,25.533108,9.972526,190,0,9115,262,0,8,4,1,optimal,DONE
bley_xl1.mps.gz,80,184.4391691,26,189.9182995,190,25.281008,9.555099,190,0,9115,262,0,8,8,1,optimal,DONE
bley_xl1.mps.gz,80,184.4391691,26,189.9182995,190,25.404846,9.476556,190,0,9115,262,0,8,16,1,optimal,DONE
bley_xl1.mps.gz,80,184.4391691,26,189.9182995,190,25.116827,9.453521,190,0,9115,262,0,8,32,1,optimal,DONE
bley_xs2.mps.gz,-10147467.58,134951.0836,55,362094.4352,1069311.76,18000.00181,0.207074,1069311.76,0.318770058,2733374,241779,0,196371,2,1,timelimit,DONE
bley_xs2.mps.gz,-10147467.58,134951.0836,55,362094.4352,1069311.76,18000.00124,0.211068,1069311.76,0.319632061,2704791,240279,0,193313,4,1,timelimit,DONE
bley_xs2.mps.gz,-10147467.58,134951.0836,55,362094.4352,1069311.76,18000.00107,0.214113,1069311.76,0.319409249,2717694,240825,0,194420,8,1,timelimit,DONE
bley_xs2.mps.gz,-10147467.58,134951.0836,55,362094.4352,1069311.76,18000.00134,0.211463,1069311.76,0.317832479,2767803,244764,0,199481,16,1,timelimit,DONE
bley_xs2.mps.gz,-10147467.58,134951.0836,55,362094.4352,1069311.76,18000.00123,0.203909,1069311.76,0.317996498,2759019,244134,0,198559,32,1,timelimit,DONE
blp-ar98.mps.gz,6031.36984,6042.221059,68,6155.503726,6205.21471,18000.00362,2.203203,6205.21471,0.002184443,625553,14406,0,507444,2,1,timelimit,DONE
blp-ar98.mps.gz,6031.36984,6042.221059,68,6155.503726,6205.21471,18000.00246,2.263227,6205.21471,0.002252624,556938,13929,0,467103,4,1,timelimit,DONE
blp-ar98.mps.gz,6031.36984,6042.221059,68,6155.503726,6205.21471,18000.00175,2.370903,6205.21471,0.00220012,610242,14254,0,498351,8,1,timelimit,DONE
blp-ar98.mps.gz,6031.36984,6042.221059,68,6155.503726,6205.21471,18000.00345,2.248607,6205.21471,0.00217223,643421,14613,0,515354,16,1,timelimit,DONE
blp-ar98.mps.gz,6031.36984,6042.221059,68,6155.503726,6205.21471,18000.0019,2.192012,6205.21471,0.002167637,650261,14701,0,517524,32,1,timelimit,DONE
blp-ic97.mps.gz,3885.39174,3888.278384,47,3941.399698,4025.023581,18000.00272,1.380402,4025.023581,0.004435197,613882,27329,0,964749,2,1,timelimit,DONE
blp-ic97.mps.gz,3885.39174,3888.278384,47,3941.399698,4025.023581,18000.00202,1.203352,4025.023581,0.004392777,628244,27598,0,975808,4,1,timelimit,DONE
blp-ic97.mps.gz,3885.39174,3888.278384,47,3941.399698,4025.023581,18000.00182,1.242749,4025.023581,0.004451633,606746,27126,0,960117,8,1,timelimit,DONE
blp-ic97.mps.gz,3885.39174,3888.278384,47,3941.399698,4025.023581,18000.00214,1.234484,4025.023581,0.004325277,654000,27977,0,996665,16,1,timelimit,DONE
blp-ic97.mps.gz,3885.39174,3888.278384,47,3941.399698,4025.023581,18000.00175,1.195444,4025.023581,0.004764582,503394,25645,0,870787,32,1,timelimit,DONE
blp-ic98.mps.gz,4374.534243,4374.65914,31,4404.912784,4492.133152,18000.0015,1.923606,4492.133152,0.005282246,299121,43073,0,739063,2,1,timelimit,DONE
blp-ic98.mps.gz,4374.534243,4374.65914,31,4404.912784,4492.133152,18000.00138,1.879247,4492.133152,0.005295568,296292,42845,0,735111,4,1,timelimit,DONE
blp-ic98.mps.gz,4374.534243,4374.65914,31,4404.912784,4492.133152,18000.00259,1.929775,4492.133152,0.005251855,303738,43431,0,745591,8,1,timelimit,DONE
blp-ic98.mps.gz,4374.534243,4374.65914,31,4404.912784,4495.959435,18000.00171,1.84403,4495.959435,0.006600045,228524,37013,0,615024,16,1,timelimit,DONE
blp-ic98.mps.gz,4374.534243,4374.65914,31,4404.912784,4495.364558,18000.00209,1.84258,4495.364558,0.00626485,256664,39642,0,665628,32,1,timelimit,DONE
blp-ir98.mps.gz,96.1691616,2277.812123,49,2308.830351,2342.315488,122.554538,0.893739,2342.315488,0,4230,462,0,2945,2,1,optimal,DONE
blp-ir98.mps.gz,96.1691616,2277.812123,49,2308.830351,2342.315488,120.229754,0.892214,2342.315488,0,4230,462,0,2945,4,1,optimal,DONE
blp-ir98.mps.gz,96.1691616,2277.812123,49,2308.830351,2342.315488,120.077531,0.897703,2342.315488,0,4230,462,0,2945,8,1,optimal,DONE
blp-ir98.mps.gz,96.1691616,2277.812123,49,2308.830351,2342.315488,119.027759,0.882014,2342.315488,0,4230,462,0,2945,16,1,optimal,DONE
blp-ir98.mps.gz,96.1691616,2277.812123,49,2308.830351,2342.315488,119.025983,0.885655,2342.315488,0,4230,462,0,2945,32,1,optimal,DONE
bmocbd.mps.gz,-3.20E+13,0,0,-3.20E+13,-3.20E+13,47.924642,9.771691,-3.20E+13,0,0,0,0,1,2,1,optimal,DONE SOLVED THROUGH LP RELAXATION
bmocbd.mps.gz,-3.20E+13,0,0,-3.20E+13,-3.20E+13,49.611179,10.040755,-3.20E+13,0,0,0,0,1,4,1,optimal,DONE SOLVED THROUGH LP RELAXATION
bmocbd.mps.gz,-3.20E+13,0,0,-3.20E+13,-3.20E+13,52.082532,9.917079,-3.20E+13,0,0,0,0,1,8,1,optimal,DONE SOLVED THROUGH LP RELAXATION
bmocbd.mps.gz,-3.20E+13,0,0,-3.20E+13,-3.20E+13,53.616507,9.666974,-3.20E+13,0,0,0,0,1,16,1,optimal,DONE SOLVED THROUGH LP RELAXATION
bmocbd.mps.gz,-3.20E+13,0,0,-3.20E+13,-3.20E+13,45.741092,9.486344,-3.20E+13,0,0,0,0,1,32,1,optimal,DONE SOLVED THROUGH LP RELAXATION
bmocbd2.mps.gz,-3.20E+13,0,0,-3.20E+13,-3.20E+13,41.690344,9.425383,-3.20E+13,0,0,0,0,1,2,1,optimal,DONE SOLVED THROUGH LP RELAXATION
bmocbd2.mps.gz,-3.20E+13,0,0,-3.20E+13,-3.20E+13,43.161883,10.062188,-3.20E+13,0,0,0,0,1,4,1,optimal,DONE SOLVED THROUGH LP RELAXATION
bmocbd2.mps.gz,-3.20E+13,0,0,-3.20E+13,-3.20E+13,42.543683,10.364623,-3.20E+13,0,0,0,0,1,8,1,optimal,DONE SOLVED THROUGH LP RELAXATION
bmocbd2.mps.gz,-3.20E+13,0,0,-3.20E+13,-3.20E+13,45.571929,10.60138,-3.20E+13,0,0,0,0,1,16,1,optimal,DONE SOLVED THROUGH LP RELAXATION
bmocbd2.mps.gz,-3.20E+13,0,0,-3.20E+13,-3.20E+13,46.699788,10.322284,-3.20E+13,0,0,0,0,1,32,1,optimal,DONE SOLVED THROUGH LP RELAXATION
bmoipr2.mps.gz,-4.91E+11,-46451027.18,28,-46418078.33,-46415925.26,18000.0067,0.719869,-46415925.26,2.63E-05,329036,39717,0,828909,2,1,timelimit,DONE
bmoipr2.mps.gz,-4.91E+11,-46451027.18,28,-46418078.33,-46415925.26,18000.00741,0.700211,-46415925.26,2.62E-05,338511,41314,0,881813,4,1,timelimit,DONE
bmoipr2.mps.gz,-4.91E+11,-46451027.18,28,-46418078.33,-46415925.26,18000.00814,0.671012,-46415925.26,2.62E-05,338210,41226,0,881311,8,1,timelimit,DONE
bmoipr2.mps.gz,-4.91E+11,-46451027.18,28,-46418078.33,-46415925.26,18000.00676,0.671884,-46415925.26,2.62E-05,343010,41692,0,900554,16,1,timelimit,DONE
bmoipr2.mps.gz,-4.91E+11,-46451027.18,28,-46418078.33,-46415925.26,18000.00795,0.640275,-46415925.26,2.62E-05,345459,41793,0,920098,32,1,timelimit,DONE
bnatt400.mps.gz,0,0,22,0,1,261.776532,0.894684,1,0,87231,27074,0,4071,2,1,optimal,DONE
bnatt400.mps.gz,0,0,22,0,1,262.619543,0.876623,1,0,87231,27074,0,4071,4,1,optimal,DONE
bnatt400.mps.gz,0,0,22,0,1,248.41554,0.853681,1,0,87231,27074,0,4071,8,1,optimal,DONE
bnatt400.mps.gz,0,0,22,0,1,237.068303,0.809363,1,0,87231,27074,0,4071,16,1,optimal,DONE
bnatt400.mps.gz,0,0,22,0,1,237.512573,0.79594,1,0,87231,27074,0,4071,32,1,optimal,DONE
bppc4-08.mps.gz,51.59,52,24,52,53,16142.46368,0.420118,53,0,4688478,335393,0,1283811,2,1,optimal,DONE
bppc4-08.mps.gz,51.59,52,24,52,53,16152.34528,0.43337,53,0,4688478,335393,0,1283811,4,1,optimal,DONE
bppc4-08.mps.gz,51.59,52,24,52,53,15605.75687,0.415932,53,0,4688478,335393,0,1283811,8,1,optimal,DONE
bppc4-08.mps.gz,51.59,52,24,52,53,17438.66456,0.413486,53,0,4688478,335393,0,1283811,16,1,optimal,DONE
bppc4-08.mps.gz,51.59,52,24,52,53,16127.70563,0.411392,53,0,4688478,335393,0,1283811,32,1,optimal,DONE
bppc8-02.mps.gz,36,487,26,487,507,0.668537,0.028618,507,0,1894,53,0,125,2,1,optimal,DONE
bppc8-02.mps.gz,36,487,26,487,507,0.677348,0.029566,507,0,1894,53,0,125,4,1,optimal,DONE
bppc8-02.mps.gz,36,487,26,487,507,0.675377,0.029625,507,0,1894,53,0,125,8,1,optimal,DONE
bppc8-02.mps.gz,36,487,26,487,507,0.682704,0.029898,507,0,1894,53,0,125,16,1,optimal,DONE
bppc8-02.mps.gz,36,487,26,487,507,0.685134,0.028742,507,0,1894,53,0,125,32,1,optimal,DONE
bppc8-09.mps.gz,444.4360465,445,13,445,472,18000.03485,0.098415,472,0.042402827,8100680,697076,0,8292815,2,1,timelimit,DONE
bppc8-09.mps.gz,444.4360465,445,13,445,472,18000.0228,0.093171,472,0.042188441,8193495,703829,0,8368974,4,1,timelimit,DONE
bppc8-09.mps.gz,444.4360465,445,13,445,472,18000.03029,0.093615,472,0.0421806,8196000,704026,0,8371225,8,1,timelimit,DONE
bppc8-09.mps.gz,444.4360465,445,13,445,472,18000.02526,0.094385,472,0.042197973,8189846,703532,0,8365583,16,1,timelimit,DONE
bppc8-09.mps.gz,444.4360465,445,13,445,472,18000.02351,0.093201,472,0.042238993,8179381,702689,0,8355819,32,1,timelimit,DONE
brasil.mps.gz,2208.708333,6905.59154,225,13482.48775,13655,106.407722,0.405606,13655,0,38313,702,0,304,2,1,optimal,DONE
brasil.mps.gz,2208.708333,6905.59154,225,13482.48775,13655,106.421325,0.390908,13655,0,38313,702,0,304,4,1,optimal,DONE
